Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00     156/156         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [106]
[102]    0.0    0.00    0.00     156         std::deque<int, std::allocator<int> >::size() const [102]
                0.00    0.00     156/156         std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [108]
-----------------------------------------------
                0.00    0.00     156/156         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [106]
[103]    0.0    0.00    0.00     156         std::deque<int, std::allocator<int> >::max_size() const [103]
                0.00    0.00     156/168         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [99]
                0.00    0.00     156/156         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [104]
-----------------------------------------------
                0.00    0.00     156/156         std::deque<int, std::allocator<int> >::max_size() const [103]
[104]    0.0    0.00    0.00     156         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [104]
                0.00    0.00     156/192         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [98]
                0.00    0.00     156/194         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [96]
-----------------------------------------------
                0.00    0.00     156/156         std::deque<int, std::allocator<int> >::pop_back() [90]
[105]    0.0    0.00    0.00     156         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [105]
                0.00    0.00     156/157         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [101]
                0.00    0.00     156/480         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [95]
                0.00    0.00     156/20001       std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [80]
                0.00    0.00     156/20000       void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [88]
-----------------------------------------------
                0.00    0.00     156/156         std::deque<int, std::allocator<int> >::push_back(int const&) [91]
[106]    0.0    0.00    0.00     156         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [106]
                0.00    0.00     156/156         std::deque<int, std::allocator<int> >::size() const [102]
                0.00    0.00     156/156         std::deque<int, std::allocator<int> >::max_size() const [103]
                0.00    0.00     156/156         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [107]
                0.00    0.00     156/80173       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [23]
                0.00    0.00     156/157         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [100]
                0.00    0.00     156/40000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [64]
                0.00    0.00     156/480         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [95]
-----------------------------------------------
                0.00    0.00     156/156         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [106]
[107]    0.0    0.00    0.00     156         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [107]
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [141]
-----------------------------------------------
                0.00    0.00     156/156         std::deque<int, std::allocator<int> >::size() const [102]
[108]    0.0    0.00    0.00     156         std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [108]
                0.00    0.00     156/636         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [94]
-----------------------------------------------
                0.00    0.00      19/38          std::vector<int, std::allocator<int> >::begin() [118]
                0.00    0.00      19/38          std::vector<int, std::allocator<int> >::end() [117]
[109]    0.0    0.00    0.00      38         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [109]
-----------------------------------------------
                0.00    0.00       2/36          std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [185]
                0.00    0.00      34/36          std::vector<int, std::allocator<int> >::max_size() const [111]
[110]    0.0    0.00    0.00      36         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [110]
                0.00    0.00      36/192         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [98]
                0.00    0.00      36/194         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [96]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [120]
[111]    0.0    0.00    0.00      34         std::vector<int, std::allocator<int> >::max_size() const [111]
                0.00    0.00      34/36          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [110]
                0.00    0.00      34/40034       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [44]
-----------------------------------------------
                0.00    0.00      34/34          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [121]
[112]    0.0    0.00    0.00      34         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [112]
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [113]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [112]
[113]    0.0    0.00    0.00      34         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [113]
                0.00    0.00      34/34          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [114]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [113]
[114]    0.0    0.00    0.00      34         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [114]
                0.00    0.00     102/40102       int* std::__niter_base<int*>(int*) [41]
                0.00    0.00      34/34          std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [115]
-----------------------------------------------
                0.00    0.00      34/34          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [114]
[115]    0.0    0.00    0.00      34         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [115]
-----------------------------------------------
                0.00    0.00       1/23          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [218]
                0.00    0.00       5/23          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [141]
                0.00    0.00      17/23          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [120]
[116]    0.0    0.00    0.00      23         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [116]
-----------------------------------------------
                0.00    0.00       2/19          kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.00    0.00      17/19          std::vector<int, std::allocator<int> >::push_back(int const&) [92]
[117]    0.0    0.00    0.00      19         std::vector<int, std::allocator<int> >::end() [117]
                0.00    0.00      19/38          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [109]
-----------------------------------------------
                0.00    0.00       2/19          kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.00    0.00      17/19          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [121]
[118]    0.0    0.00    0.00      19         std::vector<int, std::allocator<int> >::begin() [118]
                0.00    0.00      19/38          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [109]
-----------------------------------------------
                0.00    0.00      17/17          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [121]
[119]    0.0    0.00    0.00      17         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [119]
                0.00    0.00      34/40072       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [42]
-----------------------------------------------
                0.00    0.00      17/17          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [121]
[120]    0.0    0.00    0.00      17         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [120]
                0.00    0.00      68/40068       std::vector<int, std::allocator<int> >::size() const [43]
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::max_size() const [111]
                0.00    0.00      17/23          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [116]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<int, std::allocator<int> >::push_back(int const&) [92]
[121]    0.0    0.00    0.00      17         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [121]
                0.00    0.00      34/80040       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [24]
                0.00    0.00      34/40072       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [42]
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [112]
                0.00    0.00      17/17          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [120]
                0.00    0.00      17/19          std::vector<int, std::allocator<int> >::begin() [118]
                0.00    0.00      17/17          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [119]
                0.00    0.00      17/40019       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [46]
                0.00    0.00      17/80173       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [23]
                0.00    0.00      17/40000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [64]
                0.00    0.00      17/40021       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [45]
-----------------------------------------------
                0.00    0.00      15/15          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [143]
[122]    0.0    0.00    0.00      15         int** std::__niter_base<int**>(int**) [122]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator<int*>::allocator<int>(std::allocator<int> const&) [126]
[123]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<int*>::new_allocator() [123]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator<int*>::~allocator() [127]
[124]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<int*>::~new_allocator() [124]
-----------------------------------------------
                0.00    0.00       6/12          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [135]
                0.00    0.00       6/12          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [134]
[125]    0.0    0.00    0.00      12         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [125]
                0.00    0.00      12/168         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [99]
                0.00    0.00      12/12          std::allocator<int*>::allocator<int>(std::allocator<int> const&) [126]
-----------------------------------------------
                0.00    0.00      12/12          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [125]
[126]    0.0    0.00    0.00      12         std::allocator<int*>::allocator<int>(std::allocator<int> const&) [126]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<int*>::new_allocator() [123]
-----------------------------------------------
                0.00    0.00       6/12          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [135]
                0.00    0.00       6/12          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [134]
[127]    0.0    0.00    0.00      12         std::allocator<int*>::~allocator() [127]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<int*>::~new_allocator() [124]
-----------------------------------------------
                0.00    0.00      10/10          int** std::copy<int**, int**>(int**, int**, int**) [146]
[128]    0.0    0.00    0.00      10         int** std::__miter_base<int**>(int**) [128]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [136]
[129]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [129]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [137]
[130]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [130]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int*>::_M_max_size() const [132]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [133]
[131]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [131]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [130]
[132]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<int*>::_M_max_size() const [132]
-----------------------------------------------
                0.00    0.00       1/6           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.00    0.00       1/6           main [1]
                0.00    0.00       2/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [181]
                0.00    0.00       2/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [164]
[133]    0.0    0.00    0.00       6         std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [133]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [131]
-----------------------------------------------
                0.00    0.00       1/6           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [218]
                0.00    0.00       5/6           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [141]
[134]    0.0    0.00    0.00       6         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [134]
                0.00    0.00       6/12          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [125]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [137]
                0.00    0.00       6/12          std::allocator<int*>::~allocator() [127]
-----------------------------------------------
                0.00    0.00       1/6           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [220]
                0.00    0.00       5/6           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [141]
[135]    0.0    0.00    0.00       6         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [135]
                0.00    0.00       6/12          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [125]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [136]
                0.00    0.00       6/12          std::allocator<int*>::~allocator() [127]
-----------------------------------------------
                0.00    0.00       6/6           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [135]
[136]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [136]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [129]
-----------------------------------------------
                0.00    0.00       6/6           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [134]
[137]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [137]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [130]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator<int>::allocator() [139]
[138]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<int>::new_allocator() [138]
-----------------------------------------------
                0.00    0.00       1/5           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.00    0.00       1/5           main [1]
                0.00    0.00       1/5           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [213]
                0.00    0.00       2/5           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [170]
[139]    0.0    0.00    0.00       5         std::allocator<int>::allocator() [139]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<int>::new_allocator() [138]
-----------------------------------------------
                0.00    0.00       5/5           int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [145]
[140]    0.0    0.00    0.00       5         int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [140]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [107]
[141]    0.0    0.00    0.00       5         std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [141]
                0.00    0.00      10/480         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [95]
                0.00    0.00       5/23          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [116]
                0.00    0.00       5/6           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [134]
                0.00    0.00       5/5           int** std::copy<int**, int**>(int**, int**, int**) [146]
                0.00    0.00       5/6           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [135]
-----------------------------------------------
                0.00    0.00       5/5           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [143]
[142]    0.0    0.00    0.00       5         int** std::__niter_wrap<int**>(int** const&, int**) [142]
-----------------------------------------------
                0.00    0.00       5/5           int** std::copy<int**, int**>(int**, int**, int**) [146]
[143]    0.0    0.00    0.00       5         int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [143]
                0.00    0.00      15/15          int** std::__niter_base<int**>(int**) [122]
                0.00    0.00       5/5           int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [144]
                0.00    0.00       5/5           int** std::__niter_wrap<int**>(int** const&, int**) [142]
-----------------------------------------------
                0.00    0.00       5/5           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [143]
[144]    0.0    0.00    0.00       5         int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [144]
                0.00    0.00       5/5           int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [145]
-----------------------------------------------
                0.00    0.00       5/5           int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [144]
[145]    0.0    0.00    0.00       5         int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [145]
                0.00    0.00       5/5           int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [140]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [141]
[146]    0.0    0.00    0.00       5         int** std::copy<int**, int**>(int**, int**, int**) [146]
                0.00    0.00      10/10          int** std::__miter_base<int**>(int**) [128]
                0.00    0.00       5/5           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [143]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [149]
[147]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [147]
-----------------------------------------------
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [157]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [154]
[148]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [148]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [181]
                0.00    0.00       2/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [163]
[149]    0.0    0.00    0.00       4         std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [149]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [147]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [184]
                0.00    0.00       2/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_initialize(unsigned long, std::vector<int, std::allocator<int> > const&) [182]
[150]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [150]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [172]
[151]    0.0    0.00    0.00       4         std::_Bit_iterator::_Bit_iterator() [151]
                0.00    0.00       4/120004      std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [14]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [234]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [158]
[152]    0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [152]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [175]
[153]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [153]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [176]
[154]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [154]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [148]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [159]
[155]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [155]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<unsigned long>::~allocator() [160]
[156]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [156]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [177]
[157]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [157]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [148]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [235]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [224]
[158]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [158]
                0.00    0.00       2/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [152]
-----------------------------------------------
                0.00    0.00       1/2           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.00    0.00       1/2           main [1]
[159]    0.0    0.00    0.00       2         std::allocator<std::vector<int, std::allocator<int> > >::allocator() [159]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [155]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [223]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [226]
[160]    0.0    0.00    0.00       2         std::allocator<unsigned long>::~allocator() [160]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [156]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [197]
[161]    0.0    0.00    0.00       2         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [161]
                0.00    0.00   40000/80000       std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [31]
                0.00    0.00   40000/40000       void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [76]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [166]
[162]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [162]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [176]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [168]
[163]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [163]
                0.00    0.00       2/4           std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [149]
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [167]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [169]
